0.37901,0.01,0.068,0.116,0.258,0.24,0.212,0.076,0.02
0.38001,0.02,0.05,0.116,0.26,0.262,0.186,0.084,0.022
0.38101,0.016,0.056,0.12,0.274,0.262,0.162,0.082,0.028
0.38201,0.004,0.038,0.142,0.236,0.308,0.198,0.054,0.02
0.38301,0.002,0.036,0.086,0.254,0.286,0.216,0.112,0.008
0.38401,0.006,0.046,0.086,0.258,0.288,0.198,0.09,0.028
0.38501,0.012,0.064,0.144,0.25,0.268,0.18,0.074,0.008
0.38601,0.006,0.04,0.152,0.248,0.29,0.19,0.058,0.016
0.38701,0.012,0.05,0.128,0.28,0.252,0.17,0.07,0.038
0.38801,0.01,0.072,0.102,0.218,0.282,0.226,0.064,0.026
0.38901,0.01,0.05,0.118,0.258,0.28,0.188,0.078,0.018
0.39001,0.008,0.046,0.12,0.228,0.294,0.158,0.116,0.03
0.39101,0.008,0.044,0.1,0.262,0.298,0.222,0.05,0.016
0.39201,0.01,0.062,0.12,0.254,0.274,0.192,0.078,0.01
0.39301,0.014,0.046,0.114,0.224,0.31,0.206,0.064,0.022
0.39401,0.01,0.054,0.108,0.226,0.288,0.22,0.068,0.026
0.39501,0.008,0.038,0.088,0.262,0.318,0.208,0.062,0.016
0.39601,0.002,0.052,0.116,0.232,0.34,0.176,0.068,0.014
0.39701,0.008,0.05,0.106,0.266,0.262,0.198,0.086,0.024
0.39801,0.006,0.04,0.112,0.23,0.294,0.194,0.082,0.042
0.39901,0.006,0.058,0.098,0.23,0.314,0.204,0.078,0.012
0.40001,0.014,0.064,0.086,0.278,0.286,0.172,0.084,0.016
0.40101,0.01,0.044,0.122,0.256,0.298,0.182,0.068,0.02
0.40201,0.022,0.05,0.124,0.266,0.274,0.148,0.088,0.028
0.40301,0.012,0.05,0.116,0.252,0.262,0.206,0.09,0.012
0.40401,0.01,0.06,0.104,0.222,0.284,0.202,0.102,0.016
0.40501,0.014,0.038,0.086,0.252,0.304,0.188,0.094,0.024
0.40601,0.0,0.026,0.11,0.258,0.29,0.218,0.088,0.01
0.40701,0.004,0.026,0.118,0.274,0.3,0.194,0.068,0.016
0.40801,0.01,0.062,0.102,0.262,0.25,0.204,0.086,0.024
0.40901,0.006,0.086,0.104,0.246,0.304,0.156,0.072,0.026
0.41001,0.016,0.064,0.116,0.256,0.254,0.206,0.066,0.022
0.41101,0.012,0.046,0.124,0.268,0.26,0.184,0.084,0.022
0.41201,0.01,0.048,0.106,0.264,0.296,0.164,0.082,0.03
0.41301,0.024,0.04,0.104,0.266,0.282,0.198,0.076,0.01
0.41401,0.004,0.042,0.116,0.268,0.304,0.194,0.062,0.01
0.41501,0.012,0.058,0.094,0.238,0.318,0.182,0.072,0.026
0.41601,0.004,0.056,0.1,0.234,0.344,0.208,0.052,0.002
0.41701,0.004,0.066,0.102,0.26,0.31,0.186,0.058,0.014
0.41801,0.004,0.028,0.12,0.236,0.334,0.2,0.062,0.016
0.41901,0.008,0.048,0.12,0.228,0.304,0.184,0.088,0.02
0.42001,0.018,0.062,0.096,0.246,0.31,0.176,0.076,0.016
0.42101,0.018,0.098,0.13,0.256,0.256,0.15,0.076,0.016
0.42201,0.01,0.058,0.11,0.25,0.28,0.192,0.076,0.024
0.42301,0.0,0.048,0.104,0.254,0.314,0.164,0.092,0.024
0.42401,0.012,0.066,0.114,0.256,0.27,0.168,0.092,0.022
0.42501,0.03,0.026,0.128,0.274,0.274,0.172,0.084,0.012
0.42601,0.006,0.038,0.084,0.266,0.308,0.218,0.056,0.024
0.42701,0.008,0.042,0.102,0.264,0.284,0.194,0.092,0.014
0.42801,0.008,0.028,0.064,0.26,0.314,0.208,0.088,0.03
0.42901,0.008,0.068,0.116,0.254,0.258,0.17,0.094,0.032
0.43001,0.016,0.054,0.116,0.236,0.326,0.174,0.056,0.022
0.43101,0.018,0.08,0.092,0.256,0.282,0.168,0.086,0.018
0.43201,0.016,0.052,0.116,0.282,0.26,0.178,0.076,0.02
0.43301,0.01,0.05,0.122,0.232,0.27,0.212,0.078,0.026
0.43401,0.004,0.026,0.09,0.264,0.284,0.206,0.096,0.03
0.43501,0.024,0.058,0.124,0.238,0.274,0.186,0.074,0.022
0.43601,0.01,0.07,0.118,0.284,0.258,0.154,0.09,0.016
0.43701,0.002,0.03,0.106,0.25,0.272,0.244,0.084,0.012
0.43801,0.014,0.056,0.11,0.268,0.294,0.176,0.064,0.018
0.43901,0.006,0.044,0.116,0.27,0.306,0.178,0.068,0.012
0.44001,0.014,0.048,0.122,0.26,0.312,0.168,0.058,0.018
0.44101,0.002,0.05,0.142,0.282,0.266,0.164,0.07,0.024
0.44201,0.01,0.062,0.106,0.282,0.27,0.152,0.094,0.024
0.44301,0.018,0.072,0.09,0.252,0.296,0.17,0.08,0.022
0.44401,0.014,0.024,0.116,0.292,0.264,0.18,0.094,0.016
0.44501,0.014,0.054,0.098,0.24,0.32,0.17,0.092,0.012
0.44601,0.016,0.07,0.092,0.262,0.266,0.196,0.078,0.02
0.44701,0.008,0.054,0.098,0.252,0.29,0.202,0.076,0.02
0.44801,0.022,0.068,0.128,0.228,0.298,0.184,0.06,0.012
0.44901,0.022,0.05,0.098,0.268,0.302,0.156,0.09,0.014
0.45001,0.014,0.074,0.082,0.256,0.306,0.182,0.068,0.018
0.45101,0.006,0.072,0.094,0.27,0.286,0.178,0.09,0.004
0.45201,0.018,0.058,0.12,0.258,0.3,0.184,0.05,0.012
0.45301,0.0,0.054,0.102,0.226,0.282,0.236,0.088,0.012
0.45401,0.018,0.084,0.1,0.238,0.28,0.184,0.082,0.014
0.45501,0.022,0.058,0.124,0.236,0.3,0.192,0.05,0.018
0.45601,0.002,0.064,0.142,0.284,0.258,0.188,0.052,0.01
0.45701,0.026,0.03,0.12,0.27,0.256,0.194,0.07,0.034
0.45801,0.012,0.084,0.122,0.268,0.278,0.162,0.06,0.014
0.45901,0.014,0.078,0.116,0.258,0.282,0.166,0.072,0.014
0.46001,0.008,0.04,0.104,0.25,0.32,0.2,0.05,0.028
0.46101,0.02,0.066,0.118,0.256,0.234,0.18,0.108,0.018
0.46201,0.018,0.032,0.08,0.288,0.298,0.196,0.072,0.016
0.46301,0.01,0.076,0.116,0.27,0.268,0.18,0.056,0.024
0.46401,0.008,0.06,0.088,0.244,0.302,0.194,0.088,0.016
0.46501,0.012,0.09,0.098,0.246,0.278,0.192,0.062,0.022
0.46601,0.008,0.048,0.092,0.256,0.304,0.198,0.07,0.024
0.46701,0.008,0.06,0.126,0.258,0.264,0.174,0.08,0.03
0.46801,0.02,0.044,0.084,0.328,0.258,0.184,0.066,0.016
0.46901,0.018,0.06,0.12,0.262,0.264,0.192,0.072,0.012
0.47001,0.024,0.066,0.142,0.248,0.258,0.162,0.082,0.018
0.47101,0.008,0.054,0.104,0.198,0.326,0.198,0.092,0.02
0.47201,0.008,0.068,0.108,0.266,0.3,0.194,0.052,0.004
0.47301,0.014,0.05,0.074,0.232,0.322,0.204,0.07,0.034
0.47401,0.014,0.054,0.086,0.254,0.296,0.212,0.074,0.01
0.47501,0.012,0.056,0.132,0.252,0.268,0.178,0.082,0.02
0.47601,0.014,0.04,0.086,0.288,0.3,0.184,0.08,0.008
0.47701,0.016,0.072,0.144,0.256,0.3,0.142,0.062,0.008
0.47801,0.01,0.048,0.08,0.296,0.294,0.184,0.082,0.006
0.47901,0.014,0.07,0.106,0.252,0.312,0.16,0.068,0.018
0.48001,0.002,0.04,0.094,0.276,0.304,0.208,0.062,0.014
0.48101,0.016,0.058,0.112,0.282,0.262,0.17,0.078,0.022
0.48201,0.024,0.08,0.118,0.302,0.23,0.168,0.062,0.016
0.48301,0.02,0.05,0.118,0.276,0.312,0.166,0.042,0.016
0.48401,0.012,0.066,0.118,0.192,0.326,0.194,0.084,0.008
0.48501,0.01,0.03,0.096,0.266,0.33,0.198,0.062,0.008
0.48601,0.016,0.056,0.12,0.26,0.316,0.146,0.074,0.012
0.48701,0.016,0.068,0.122,0.274,0.278,0.168,0.058,0.016
0.48801,0.012,0.044,0.088,0.25,0.314,0.202,0.08,0.01
0.48901,0.002,0.056,0.112,0.312,0.31,0.14,0.048,0.02
0.49001,0.012,0.066,0.104,0.252,0.314,0.162,0.066,0.024
0.49101,0.014,0.074,0.126,0.26,0.272,0.172,0.068,0.014
0.49201,0.004,0.048,0.114,0.32,0.26,0.184,0.06,0.01
0.49301,0.01,0.044,0.114,0.278,0.302,0.172,0.066,0.014
0.49401,0.022,0.108,0.144,0.284,0.226,0.17,0.038,0.008
0.49501,0.01,0.064,0.12,0.27,0.284,0.18,0.062,0.01
0.49601,0.016,0.056,0.132,0.192,0.294,0.196,0.1,0.014
0.49701,0.016,0.078,0.132,0.236,0.296,0.164,0.072,0.006
0.49801,0.016,0.066,0.092,0.266,0.31,0.168,0.064,0.018
0.49901,0.032,0.106,0.118,0.238,0.268,0.18,0.04,0.018
0.50001,0.006,0.044,0.106,0.284,0.296,0.182,0.062,0.02
0.50101,0.01,0.08,0.11,0.278,0.27,0.168,0.052,0.032
0.50201,0.048,0.078,0.088,0.242,0.276,0.18,0.068,0.02
0.50301,0.02,0.098,0.124,0.258,0.26,0.142,0.078,0.02
0.50401,0.01,0.074,0.108,0.326,0.27,0.158,0.048,0.006
0.50501,0.016,0.086,0.136,0.258,0.254,0.16,0.076,0.014
0.50601,0.014,0.096,0.122,0.228,0.272,0.184,0.07,0.014
0.50701,0.016,0.084,0.112,0.236,0.316,0.168,0.056,0.012
0.50801,0.03,0.062,0.122,0.252,0.324,0.162,0.042,0.006
0.50901,0.008,0.06,0.128,0.264,0.276,0.168,0.072,0.024
0.51001,0.028,0.052,0.086,0.288,0.25,0.194,0.082,0.02
0.51101,0.016,0.116,0.106,0.244,0.28,0.154,0.074,0.01
0.51201,0.004,0.054,0.096,0.264,0.286,0.2,0.076,0.02
0.51301,0.024,0.072,0.134,0.246,0.314,0.156,0.05,0.004
0.51401,0.022,0.084,0.1,0.258,0.308,0.16,0.052,0.016
0.51501,0.008,0.048,0.136,0.262,0.31,0.168,0.052,0.016
0.51601,0.028,0.068,0.092,0.242,0.3,0.176,0.076,0.018
0.51701,0.01,0.066,0.136,0.298,0.242,0.17,0.06,0.018
0.51801,0.018,0.07,0.1,0.274,0.286,0.166,0.068,0.018
0.51901,0.022,0.064,0.126,0.216,0.328,0.162,0.074,0.008
0.52001,0.014,0.092,0.114,0.306,0.272,0.128,0.046,0.028
0.52101,0.016,0.07,0.088,0.288,0.296,0.186,0.052,0.004
0.52201,0.026,0.082,0.146,0.256,0.252,0.148,0.082,0.008
0.52301,0.018,0.098,0.138,0.274,0.278,0.138,0.044,0.012
0.52401,0.016,0.062,0.09,0.272,0.294,0.192,0.054,0.02
0.52501,0.028,0.142,0.114,0.276,0.244,0.132,0.056,0.008
0.52601,0.026,0.078,0.116,0.294,0.282,0.146,0.058,0.0
0.52701,0.016,0.07,0.106,0.284,0.264,0.19,0.06,0.01
0.52801,0.03,0.122,0.132,0.224,0.268,0.154,0.066,0.004
0.52901,0.016,0.078,0.092,0.28,0.294,0.168,0.066,0.006
0.53001,0.022,0.074,0.128,0.278,0.288,0.158,0.04,0.012
0.53101,0.032,0.084,0.11,0.24,0.284,0.154,0.078,0.018
0.53201,0.024,0.08,0.114,0.264,0.316,0.154,0.046,0.002
0.53301,0.012,0.088,0.072,0.27,0.32,0.158,0.066,0.014
0.53401,0.014,0.072,0.126,0.27,0.264,0.17,0.066,0.018
0.53501,0.014,0.048,0.108,0.242,0.322,0.208,0.054,0.004
0.53601,0.026,0.078,0.134,0.264,0.272,0.162,0.05,0.014
0.53701,0.03,0.096,0.164,0.268,0.276,0.12,0.038,0.008
0.53801,0.028,0.062,0.112,0.26,0.288,0.18,0.048,0.022
0.53901,0.046,0.136,0.144,0.262,0.224,0.134,0.046,0.008
0.54001,0.022,0.102,0.116,0.23,0.27,0.176,0.064,0.02
0.54101,0.042,0.102,0.104,0.294,0.24,0.162,0.044,0.012
0.54201,0.032,0.108,0.104,0.23,0.28,0.16,0.072,0.014
0.54301,0.012,0.064,0.118,0.23,0.348,0.164,0.054,0.01
0.54401,0.016,0.108,0.086,0.278,0.27,0.176,0.054,0.012
0.54501,0.026,0.062,0.116,0.276,0.3,0.152,0.056,0.012
0.54601,0.028,0.072,0.124,0.26,0.314,0.148,0.048,0.006
0.54701,0.05,0.116,0.156,0.252,0.206,0.148,0.062,0.01
0.54801,0.02,0.108,0.106,0.248,0.272,0.184,0.054,0.008
0.54901,0.016,0.08,0.126,0.26,0.258,0.192,0.054,0.014
0.55001,0.014,0.114,0.14,0.288,0.256,0.12,0.062,0.006
0.55101,0.014,0.064,0.122,0.248,0.296,0.196,0.054,0.006
0.55201,0.056,0.118,0.15,0.232,0.232,0.15,0.054,0.008
0.55301,0.034,0.118,0.182,0.276,0.214,0.114,0.056,0.006
0.55401,0.026,0.112,0.106,0.226,0.292,0.18,0.044,0.014
0.55501,0.012,0.098,0.14,0.274,0.256,0.15,0.048,0.022
0.55601,0.032,0.164,0.138,0.28,0.196,0.13,0.058,0.002
0.55701,0.042,0.164,0.14,0.262,0.22,0.124,0.034,0.014
0.55801,0.024,0.06,0.148,0.312,0.226,0.164,0.054,0.012
0.55901,0.03,0.1,0.104,0.268,0.252,0.192,0.044,0.01
0.56001,0.046,0.144,0.098,0.25,0.242,0.164,0.04,0.016
0.56101,0.024,0.088,0.1,0.224,0.304,0.194,0.046,0.02
0.56201,0.036,0.092,0.11,0.254,0.284,0.174,0.038,0.012
0.56301,0.05,0.098,0.128,0.214,0.272,0.162,0.062,0.014
0.56401,0.03,0.114,0.134,0.254,0.264,0.138,0.058,0.008
0.56501,0.038,0.112,0.108,0.248,0.26,0.174,0.046,0.014
0.56601,0.034,0.048,0.084,0.294,0.29,0.172,0.062,0.016
0.56701,0.018,0.088,0.148,0.268,0.28,0.158,0.03,0.01
0.56801,0.036,0.094,0.118,0.256,0.216,0.158,0.1,0.022
0.56901,0.03,0.072,0.12,0.246,0.316,0.124,0.072,0.02
0.57001,0.022,0.04,0.104,0.274,0.302,0.206,0.04,0.012
0.57101,0.026,0.15,0.15,0.22,0.254,0.15,0.04,0.01
0.57201,0.052,0.14,0.136,0.242,0.236,0.148,0.042,0.004
0.57301,0.016,0.104,0.138,0.288,0.268,0.138,0.034,0.014
0.57401,0.04,0.132,0.128,0.262,0.24,0.146,0.042,0.01
0.57501,0.038,0.132,0.134,0.254,0.224,0.162,0.052,0.004
0.57601,0.038,0.122,0.116,0.292,0.256,0.126,0.036,0.014
0.57701,0.026,0.084,0.14,0.276,0.268,0.146,0.04,0.02
0.57801,0.028,0.088,0.132,0.26,0.284,0.16,0.044,0.004
0.57901,0.014,0.092,0.14,0.224,0.278,0.194,0.048,0.01
0.58001,0.062,0.152,0.138,0.254,0.216,0.138,0.036,0.004
0.58101,0.044,0.138,0.152,0.248,0.242,0.136,0.038,0.002
0.58201,0.036,0.158,0.152,0.234,0.23,0.146,0.036,0.008
0.58301,0.032,0.138,0.114,0.234,0.26,0.146,0.066,0.01
0.58401,0.058,0.148,0.156,0.23,0.264,0.104,0.034,0.006
0.58501,0.03,0.15,0.134,0.274,0.222,0.14,0.04,0.01
0.58601,0.028,0.146,0.128,0.308,0.21,0.124,0.046,0.01
0.58701,0.036,0.116,0.172,0.272,0.252,0.108,0.036,0.008
0.58801,0.082,0.158,0.14,0.272,0.216,0.088,0.038,0.006
0.58901,0.04,0.174,0.136,0.292,0.23,0.09,0.036,0.002
0.59001,0.022,0.176,0.124,0.228,0.274,0.142,0.026,0.008
0.59101,0.046,0.194,0.142,0.236,0.214,0.122,0.034,0.012
0.59201,0.058,0.164,0.164,0.26,0.21,0.098,0.042,0.004
0.59301,0.038,0.152,0.136,0.272,0.212,0.13,0.032,0.028
0.59401,0.074,0.158,0.142,0.252,0.186,0.142,0.038,0.008
0.59501,0.022,0.1,0.134,0.266,0.27,0.156,0.05,0.002
0.59601,0.052,0.176,0.17,0.216,0.204,0.122,0.048,0.012
0.59701,0.052,0.17,0.112,0.236,0.23,0.142,0.048,0.01
0.59801,0.052,0.172,0.114,0.274,0.218,0.13,0.032,0.008
0.59901,0.052,0.17,0.154,0.252,0.232,0.094,0.04,0.006
0.60001,0.01,0.15,0.142,0.272,0.23,0.138,0.052,0.006
0.60101,0.092,0.158,0.138,0.238,0.224,0.108,0.032,0.01
0.60201,0.022,0.12,0.148,0.242,0.276,0.16,0.03,0.002
0.60301,0.054,0.146,0.152,0.284,0.214,0.11,0.036,0.004
0.60401,0.1,0.22,0.158,0.244,0.162,0.082,0.028,0.006
0.60501,0.106,0.194,0.164,0.19,0.212,0.11,0.018,0.006
0.60601,0.04,0.11,0.134,0.252,0.286,0.118,0.048,0.012
0.60701,0.074,0.23,0.15,0.222,0.216,0.076,0.032,0.0
0.60801,0.062,0.15,0.112,0.312,0.196,0.114,0.042,0.012
0.60901,0.07,0.268,0.166,0.212,0.162,0.096,0.026,0.0
0.61001,0.084,0.182,0.14,0.25,0.196,0.104,0.03,0.014
0.61101,0.062,0.16,0.112,0.302,0.2,0.118,0.034,0.012
0.61201,0.044,0.226,0.17,0.26,0.156,0.09,0.048,0.006
0.61301,0.072,0.176,0.154,0.27,0.178,0.114,0.026,0.01
0.61401,0.03,0.144,0.15,0.244,0.234,0.144,0.042,0.012
0.61501,0.074,0.22,0.196,0.208,0.202,0.068,0.028,0.004
0.61601,0.066,0.162,0.17,0.228,0.198,0.124,0.046,0.006
0.61701,0.06,0.19,0.15,0.268,0.212,0.1,0.018,0.002
0.61801,0.09,0.232,0.158,0.244,0.152,0.078,0.038,0.008
0.61901,0.058,0.18,0.158,0.282,0.206,0.1,0.014,0.002
0.62001,0.044,0.232,0.136,0.252,0.208,0.098,0.022,0.008
0.62101,0.11,0.232,0.14,0.242,0.174,0.066,0.032,0.004
0.62201,0.126,0.282,0.15,0.174,0.192,0.056,0.014,0.006
0.62301,0.094,0.28,0.14,0.218,0.15,0.084,0.03,0.004
0.62401,0.078,0.242,0.146,0.184,0.216,0.106,0.026,0.002
0.62501,0.09,0.226,0.138,0.254,0.152,0.102,0.034,0.004
0.62601,0.048,0.204,0.156,0.26,0.202,0.116,0.014,0.0
0.62701,0.08,0.234,0.146,0.242,0.172,0.104,0.02,0.002
0.62801,0.096,0.232,0.172,0.21,0.186,0.078,0.024,0.002
0.62901,0.056,0.248,0.16,0.25,0.198,0.062,0.022,0.004
0.63001,0.068,0.216,0.134,0.246,0.208,0.086,0.032,0.01
0.63101,0.064,0.19,0.168,0.234,0.212,0.094,0.028,0.01
0.63201,0.1,0.206,0.142,0.222,0.194,0.106,0.024,0.006
0.63301,0.1,0.27,0.15,0.214,0.166,0.086,0.014,0.0
0.63401,0.098,0.216,0.152,0.26,0.194,0.064,0.014,0.002
0.63501,0.104,0.26,0.16,0.264,0.136,0.054,0.022,0.0
0.63601,0.096,0.246,0.146,0.228,0.16,0.098,0.026,0.0
0.63701,0.09,0.22,0.148,0.242,0.226,0.052,0.014,0.008
0.63801,0.092,0.244,0.16,0.252,0.158,0.076,0.014,0.004
0.63901,0.116,0.248,0.138,0.208,0.158,0.108,0.024,0.0
0.64001,0.11,0.2,0.17,0.28,0.14,0.082,0.014,0.004
0.64101,0.112,0.236,0.168,0.212,0.172,0.076,0.02,0.004
0.64201,0.05,0.226,0.162,0.218,0.258,0.058,0.02,0.008
0.64301,0.134,0.224,0.148,0.234,0.174,0.07,0.014,0.002
0.64401,0.078,0.276,0.13,0.214,0.186,0.08,0.028,0.008
0.64501,0.128,0.268,0.146,0.204,0.188,0.056,0.008,0.002
0.64601,0.098,0.26,0.17,0.21,0.17,0.078,0.014,0.0
0.64701,0.076,0.202,0.126,0.212,0.24,0.106,0.03,0.008
0.64801,0.076,0.292,0.18,0.224,0.14,0.068,0.016,0.004
0.64901,0.058,0.256,0.18,0.226,0.192,0.07,0.012,0.006
0.65001,0.1,0.286,0.174,0.204,0.142,0.066,0.022,0.006
0.65101,0.104,0.26,0.178,0.236,0.144,0.052,0.022,0.004
0.65201,0.09,0.27,0.152,0.248,0.148,0.062,0.03,0.0
0.65301,0.092,0.312,0.174,0.188,0.138,0.086,0.01,0.0
0.65401,0.136,0.298,0.164,0.194,0.142,0.036,0.03,0.0
0.65501,0.102,0.282,0.182,0.234,0.138,0.048,0.014,0.0
0.65601,0.084,0.246,0.19,0.244,0.164,0.064,0.008,0.0
0.65701,0.166,0.278,0.176,0.176,0.122,0.058,0.02,0.004
0.65801,0.106,0.24,0.128,0.206,0.184,0.098,0.028,0.01
0.65901,0.114,0.29,0.164,0.186,0.158,0.07,0.016,0.002
0.66001,0.112,0.346,0.192,0.19,0.126,0.03,0.004,0.0
0.66101,0.076,0.31,0.148,0.198,0.168,0.078,0.02,0.002
0.66201,0.14,0.254,0.206,0.228,0.138,0.028,0.006,0.0
0.66301,0.064,0.304,0.17,0.22,0.148,0.084,0.01,0.0
0.66401,0.11,0.282,0.152,0.204,0.154,0.07,0.028,0.0
0.66501,0.132,0.24,0.162,0.218,0.178,0.06,0.01,0.0
0.66601,0.084,0.328,0.214,0.196,0.104,0.052,0.018,0.004
0.66701,0.144,0.34,0.162,0.126,0.142,0.054,0.022,0.01
0.66801,0.132,0.332,0.172,0.182,0.112,0.058,0.01,0.002
0.66901,0.11,0.356,0.186,0.182,0.122,0.038,0.006,0.0
0.67001,0.146,0.348,0.178,0.182,0.1,0.036,0.008,0.002
0.67101,0.118,0.324,0.164,0.188,0.142,0.05,0.014,0.0
0.67201,0.122,0.304,0.166,0.19,0.136,0.066,0.016,0.0
0.67301,0.104,0.356,0.144,0.232,0.11,0.046,0.006,0.002
0.67401,0.144,0.372,0.16,0.158,0.11,0.038,0.018,0.0
0.67501,0.118,0.338,0.192,0.168,0.124,0.048,0.008,0.004
0.67601,0.13,0.33,0.166,0.18,0.116,0.07,0.008,0.0
0.67701,0.166,0.372,0.176,0.148,0.096,0.036,0.004,0.002
0.67801,0.166,0.34,0.182,0.17,0.076,0.048,0.016,0.002
0.67901,0.182,0.312,0.174,0.168,0.11,0.048,0.004,0.002
0.68001,0.162,0.368,0.168,0.164,0.09,0.032,0.014,0.002
0.68101,0.122,0.344,0.202,0.194,0.112,0.024,0.002,0.0
0.68201,0.128,0.33,0.152,0.188,0.144,0.05,0.008,0.0
0.68301,0.116,0.308,0.188,0.204,0.12,0.04,0.018,0.006
0.68401,0.118,0.286,0.16,0.214,0.168,0.034,0.016,0.004
0.68501,0.126,0.364,0.17,0.196,0.108,0.034,0.002,0.0
0.68601,0.194,0.388,0.154,0.17,0.066,0.026,0.002,0.0
0.68701,0.146,0.344,0.198,0.18,0.096,0.03,0.004,0.002
0.68801,0.142,0.316,0.164,0.192,0.128,0.052,0.006,0.0
0.68901,0.112,0.394,0.186,0.166,0.098,0.034,0.01,0.0
0.69001,0.136,0.356,0.166,0.144,0.138,0.048,0.012,0.0
0.69101,0.14,0.336,0.154,0.202,0.104,0.05,0.014,0.0
0.69201,0.132,0.382,0.196,0.168,0.078,0.03,0.014,0.0
0.69301,0.154,0.312,0.174,0.178,0.128,0.046,0.008,0.0
0.69401,0.18,0.372,0.17,0.172,0.066,0.032,0.008,0.0
0.69501,0.176,0.436,0.164,0.116,0.056,0.04,0.012,0.0
0.69601,0.124,0.424,0.176,0.138,0.088,0.03,0.02,0.0
0.69701,0.176,0.33,0.158,0.162,0.11,0.05,0.014,0.0
0.69801,0.138,0.39,0.18,0.182,0.082,0.028,0.0,0.0
0.69901,0.144,0.36,0.19,0.16,0.112,0.028,0.006,0.0
0.70001,0.152,0.384,0.174,0.142,0.096,0.038,0.014,0.0
0.70101,0.2,0.352,0.182,0.162,0.074,0.028,0.002,0.0
0.70201,0.158,0.396,0.162,0.158,0.094,0.026,0.006,0.0
0.70301,0.17,0.418,0.19,0.124,0.058,0.03,0.01,0.0
0.70401,0.184,0.372,0.19,0.144,0.072,0.03,0.008,0.0
0.70501,0.154,0.382,0.156,0.182,0.086,0.038,0.002,0.0
0.70601,0.166,0.438,0.15,0.148,0.076,0.018,0.004,0.0
0.70701,0.17,0.41,0.172,0.122,0.096,0.026,0.002,0.002
0.70801,0.192,0.372,0.128,0.166,0.104,0.028,0.008,0.002
0.70901,0.154,0.404,0.176,0.166,0.094,0.004,0.002,0.0
0.71001,0.196,0.408,0.126,0.156,0.066,0.046,0.002,0.0
0.71101,0.14,0.362,0.168,0.206,0.086,0.024,0.014,0.0
0.71201,0.168,0.398,0.158,0.13,0.094,0.04,0.01,0.002
0.71301,0.21,0.414,0.138,0.144,0.07,0.018,0.006,0.0
0.71401,0.168,0.47,0.146,0.118,0.072,0.026,0.0,0.0
0.71501,0.192,0.364,0.156,0.172,0.094,0.018,0.004,0.0
0.71601,0.21,0.392,0.162,0.118,0.074,0.038,0.006,0.0
0.71701,0.154,0.422,0.192,0.114,0.088,0.024,0.006,0.0
0.71801,0.16,0.406,0.122,0.19,0.07,0.046,0.006,0.0
0.71901,0.202,0.378,0.152,0.14,0.078,0.046,0.004,0.0
0.72001,0.158,0.438,0.184,0.136,0.058,0.018,0.008,0.0
0.72101,0.184,0.436,0.15,0.144,0.054,0.012,0.02,0.0
0.72201,0.19,0.424,0.184,0.16,0.038,0.004,0.0,0.0
0.72301,0.194,0.388,0.166,0.184,0.046,0.02,0.002,0.0
0.72401,0.226,0.4,0.152,0.14,0.062,0.018,0.002,0.0
0.72501,0.196,0.382,0.162,0.164,0.074,0.018,0.004,0.0
0.72601,0.162,0.376,0.156,0.188,0.084,0.032,0.002,0.0
0.72701,0.182,0.394,0.172,0.142,0.064,0.042,0.004,0.0
0.72801,0.146,0.408,0.152,0.162,0.09,0.038,0.004,0.0
0.72901,0.2,0.39,0.144,0.158,0.074,0.028,0.006,0.0
0.73001,0.206,0.416,0.144,0.14,0.06,0.03,0.004,0.0
0.73101,0.216,0.418,0.164,0.134,0.054,0.014,0.0,0.0
0.73201,0.236,0.442,0.156,0.102,0.048,0.016,0.0,0.0
0.73301,0.19,0.412,0.166,0.162,0.056,0.008,0.006,0.0
0.73401,0.17,0.426,0.176,0.132,0.068,0.02,0.008,0.0
0.73501,0.184,0.496,0.138,0.112,0.054,0.012,0.004,0.0
0.73601,0.214,0.402,0.14,0.164,0.064,0.01,0.004,0.002
0.73701,0.204,0.418,0.15,0.15,0.058,0.018,0.002,0.0
0.73801,0.184,0.444,0.17,0.12,0.064,0.016,0.002,0.0
0.73901,0.18,0.462,0.15,0.128,0.062,0.018,0.0,0.0
0.74001,0.248,0.41,0.18,0.1,0.052,0.008,0.002,0.0
0.74101,0.256,0.472,0.122,0.104,0.036,0.008,0.002,0.0
0.74201,0.18,0.468,0.158,0.122,0.054,0.016,0.002,0.0
0.74301,0.194,0.44,0.15,0.156,0.044,0.014,0.002,0.0
0.74401,0.246,0.414,0.164,0.112,0.05,0.012,0.002,0.0
0.74501,0.228,0.436,0.126,0.132,0.052,0.02,0.004,0.002
0.74601,0.22,0.434,0.158,0.13,0.044,0.01,0.004,0.0
0.74701,0.216,0.446,0.164,0.118,0.042,0.012,0.002,0.0
0.74801,0.222,0.474,0.146,0.1,0.048,0.01,0.0,0.0
0.74901,0.212,0.482,0.178,0.076,0.048,0.002,0.002,0.0
0.75001,0.258,0.454,0.142,0.078,0.052,0.016,0.0,0.0
0.75101,0.192,0.506,0.13,0.132,0.028,0.006,0.006,0.0
0.75201,0.284,0.504,0.096,0.072,0.026,0.016,0.002,0.0
0.75301,0.238,0.416,0.162,0.102,0.074,0.008,0.0,0.0
0.75401,0.254,0.438,0.14,0.114,0.04,0.008,0.006,0.0
0.75501,0.266,0.444,0.118,0.116,0.05,0.006,0.0,0.0
0.75601,0.268,0.452,0.112,0.094,0.05,0.02,0.004,0.0
